62;0;950.00;10.00;270.00;0.00;1.52
63;0;4019.00;10.00;1190.00;0.00;2.88
64;0;4135.00;10.00;705.00;0.00;1.92
65;0;3325.00;10.00;1984.00;0.00;1.32
66;0;1925.00;10.00;608.00;0.00;0.24
67;0;2667.00;10.00;2751.00;0.00;1.04
68;0;4477.00;10.00;2754.00;0.00;1.72
69;0;804.00;10.00;1685.00;0.00;2.36
70;0;1452.00;10.00;2081.00;0.00;0.48
71;0;3595.00;10.00;2044.00;0.00;1.72
72;0;1614.00;10.00;1410.00;0.00;0.36
73;0;3100.00;10.00;2196.00;0.00;0.36
74;0;4090.00;10.00;2722.00;0.00;2.08
75;0;625.00;10.00;190.00;0.00;2.60
76;0;3788.00;10.00;639.00;0.00;1.48
77;0;4313.00;10.00;2089.00;0.00;1.80
78;0;2175.00;10.00;852.00;0.00;0.20
79;0;1455.00;10.00;1863.00;0.00;0.40
80;0;2068.00;10.00;920.00;0.00;0.32
81;0;1911.00;10.00;762.00;0.00;0.20
82;0;4421.00;10.00;789.00;0.00;1.60
83;0;3527.00;10.00;1830.00;0.00;1.92
84;0;876.00;10.00;1570.00;0.00;1.52
85;0;2484.00;10.00;1162.00;0.00;0.48
86;0;2027.00;10.00;968.00;0.00;0.40
87;0;433.00;10.00;1760.00;0.00;1.04
88;0;3628.00;10.00;2220.00;0.00;2.44
89;0;1350.00;10.00;2083.00;0.00;0.48
90;0;3577.00;10.00;2527.00;0.00;1.24
91;0;1679.00;10.00;2055.00;0.00;0.32
92;0;559.00;10.00;18.00;0.00;1.04
93;0;3327.00;10.00;2539.00;0.00;1.76
94;0;4281.00;10.00;1943.00;0.00;1.72
95;0;2936.00;10.00;2800.00;0.00;0.76
96;0;172.00;10.00;1901.00;0.00;2.60
97;0;3004.00;10.00;1409.00;0.00;0.72
98;0;2482.00;10.00;1026.00;0.00;0.48
99;0;1946.00;10.00;966.00;0.00;0.32
100;0;657.00;9.50;1600.00;0.00;1.04
101;0;3650.00;10.00;1339.00;0.00;1.92
102;0;131.00;10.00;1494.00;0.00;1.48
103;0;2652.00;10.00;837.00;0.00;0.40
104;0;3758.00;10.00;1424.00;0.00;1.84
105;0;3758.00;10.00;278.00;0.00;1.72
106;0;3425.00;10.00;1929.00;0.00;2.00
107;0;3295.00;10.00;413.00;0.00;1.40
108;0;3449.00;10.00;764.00;0.00;0.48
109;0;3864.00;10.00;1351.00;0.00;2.08
110;0;1637.00;10.00;2029.00;0.00;0.36
111;0;3687.00;10.00;1217.00;0.00;1.56
112;0;3987.00;10.00;2012.00;0.00;2.04
113;0;4056.00;10.00;2317.00;0.00;1.92
114;0;2460.00;10.00;749.00;0.00;0.56
115;0;2307.00;10.00;2043.00;0.00;0.32
116;0;3725.00;10.00;168.00;0.00;1.80
117;0;160.00;10.00;245.00;0.00;2.32
118;0;3152.00;10.00;1363.00;0.00;0.68
119;0;1619.00;10.00;1331.00;0.00;0.44
120;0;2784.00;10.00;144.00;0.00;1.48
121;0;1797.00;10.00;1256.00;0.00;0.60
122;0;2445.00;10.00;471.00;0.00;0.52
123;0;2567.00;10.00;89.00;0.00;1.48
124;0;1223.00;10.00;1346.00;0.00;0.28
125;0;2301.00;10.00;1136.00;0.00;0.40
126;0;4442.00;10.00;2517.00;0.00;1.64
127;0;110.00;10.00;1273.00;0.00;1.56
128;0;3876.00;10.00;633.00;0.00;1.12
129;0;1711.00;10.00;684.00;0.00;0.32
130;0;2357.00;10.00;573.00;0.00;0.16
131;0;2560.00;10.00;1915.00;0.00;0.64
132;0;2475.00;10.00;852.00;0.00;0.52
133;0;2517.00;10.00;624.00;0.00;0.36
134;0;891.00;10.00;295.00;0.00;2.04
135;0;3795.00;10.00;1151.00;0.00;1.24
136;0;1778.00;10.00;2136.00;0.00;0.32
137;0;4209.00;10.00;2338.00;0.00;1.76
138;0;3635.00;10.00;2299.00;0.00;1.16
139;0;2855.00;10.00;2222.00;0.00;0.40
140;0;4076.00;10.00;2082.00;0.00;1.80
141;0;1481.00;10.00;2256.00;0.00;0.32
142;0;47.00;10.00;455.00;0.00;2.04
143;0;4464.00;10.00;307.00;0.00;1.56
144;0;3455.00;10.00;2304.00;0.00;1.12
145;0;191.00;10.00;2194.00;0.00;2.28
146;0;1859.00;10.00;1161.00;0.00;0.32
147;0;69.00;10.00;1198.00;0.00;1.88
148;0;924.00;9.50;209.00;0.00;1.68
149;0;3829.00;10.00;43.00;0.00;1.60
150;0;1495.00;10.00;976.00;0.00;0.36
151;0;1132.00;10.00;363.00;0.00;1.20
152;0;1286.00;10.00;2085.00;0.00;0.48
153;0;1649.00;10.00;128.00;0.00;1.68
154;0;1407.00;10.00;1635.00;0.00;0.32
155;0;4247.00;10.00;1243.00;0.00;2.04
156;0;1369.00;10.00;2002.00;0.00;0.36
157;0;1887.00;10.00;1750.00;0.00;0.36
158;0;1678.00;10.00;1926.00;0.00;0.32
159;0;3562.00;10.00;1363.00;0.00;1.44
160;0;1546.00;10.00;19.00;0.00;0.96
161;0;1982.00;10.00;2123.00;0.00;0.48
162;0;178.00;10.00;1980.00;0.00;1.68
163;0;1754.00;10.00;2232.00;0.00;0.32
164;0;552.00;10.00;2010.00;0.00;1.92
165;0;4317.00;10.00;912.00;0.00;1.52
166;0;2525.00;10.00;805.00;0.00;0.44
167;0;1977.00;10.00;133.00;0.00;2.04
168;0;4569.00;10.00;1343.00;0.00;1.96
169;0;1057.00;10.00;949.00;0.00;1.56
170;0;2252.00;10.00;1554.00;0.00;0.36
171;0;87.00;10.00;621.00;0.00;2.00
172;0;3991.00;10.00;2450.00;0.00;1.88
173;0;3077.00;10.00;1353.00;0.00;0.48
174;0;1015.00;10.00;1786.00;0.00;0.36
175;0;447.00;10.00;153.00;0.00;2.00
176;0;1725.00;10.00;479.00;0.00;1.92
177;0;1798.00;10.00;2048.00;0.00;0.48
178;0;2471.00;10.00;530.00;0.00;0.36
179;0;735.00;10.00;274.00;0.00;2.44
180;0;1734.00;10.00;1085.00;0.00;0.48
181;0;847.00;10.00;627.00;0.00;0.76
182;0;1774.00;10.00;1365.00;0.00;0.36
183;0;2771.00;10.00;1529.00;0.00;0.36
184;0;493.00;10.00;1553.00;0.00;2.92
185;0;406.00;10.00;305.00;0.00;2.20
186;0;3624.00;10.00;1833.00;0.00;1.96
187;0;3588.00;10.00;874.00;0.00;1.84
188;0;4070.00;10.00;969.00;0.00;2.00
189;0;3076.00;10.00;2514.00;0.00;1.28
190;0;2171.00;10.00;572.00;0.00;0.24
191;0;3859.00;10.00;2709.00;0.00;0.96
192;0;2940.00;10.00;2408.00;0.00;0.36
193;0;4350.00;10.00;1000.00;0.00;1.32
194;0;2867.00;10.00;1865.00;0.00;0.52
195;0;2336.00;10.00;969.00;0.00;0.24
196;0;1884.00;10.00;1907.00;0.00;0.44
197;0;782.00;10.00;1933.00;0.00;2.68
198;0;2884.00;10.00;2212.00;0.00;0.44
199;0;3808.00;10.00;707.00;0.00;2.40
200;0;2394.00;10.00;1063.00;0.00;0.36
201;0;4262.00;10.00;88.00;0.00;1.40
202;0;1797.00;10.00;1367.00;0.00;0.32
203;0;2315.00;10.00;1481.00;0.00;0.32
204;0;2156.00;10.00;380.00;0.00;0.60
205;0;3554.00;10.00;2719.00;0.00;1.44
206;0;1225.00;10.00;1465.00;0.00;0.44
207;0;2351.00;10.00;274.00;0.00;0.40
208;0;4467.00;10.00;1736.00;0.00;1.52
209;0;3358.00;10.00;2195.00;0.00;1.12
210;0;2119.00;10.00;1838.00;0.00;0.32
211;0;3495.00;10.00;1038.00;0.00;1.48
212;0;3447.00;10.00;2372.00;0.00;1.12
213;0;4316.00;10.00;2240.00;0.00;2.88
214;0;26.00;10.00;624.00;0.00;1.24
215;0;3860.00;10.00;2309.00;0.00;1.52
216;0;3002.00;10.00;392.00;0.00;0.44
217;0;1793.00;10.00;1895.00;0.00;0.36
218;0;370.00;10.00;1223.00;0.00;1.92
219;0;2072.00;10.00;900.00;0.00;0.28
220;0;669.00;10.00;1232.00;0.00;2.84
221;0;149.00;10.00;1429.00;0.00;1.76
222;0;1308.00;10.00;1351.00;0.00;0.36
223;0;1927.00;10.00;1974.00;0.00;0.48
224;0;3931.00;10.00;2226.00;0.00;1.96
225;0;1118.00;10.00;279.00;0.00;2.24
226;0;887.00;10.00;1418.00;0.00;1.36
227;0;1670.00;10.00;1773.00;0.00;0.28
228;0;2034.00;10.00;776.00;0.00;0.56
229;0;1990.00;10.00;434.00;0.00;0.48
230;0;359.00;10.00;1772.00;0.00;1.56
231;0;2479.00;10.00;110.00;0.00;1.68
232;0;2269.00;10.00;927.00;0.00;0.36
233;0;42.00;10.00;33.00;0.00;1.60
234;0;2931.00;10.00;1263.00;0.00;0.68
235;0;1072.00;10.00;1187.00;0.00;0.40
236;0;1177.00;10.00;1181.00;0.00;0.32
237;0;288.00;10.00;1716.00;0.00;1.80
238;0;2255.00;10.00;2199.00;0.00;0.32
239;0;2206.00;10.00;557.00;0.00;0.20
240;0;2273.00;10.00;1739.00;0.00;0.48
241;0;2349.00;10.00;594.00;0.00;0.28
242;0;2478.00;10.00;782.00;0.00;0.48
243;0;913.00;10.00;1350.00;0.00;2.00
244;0;3595.00;10.00;2614.00;0.00;1.08
245;0;1616.00;10.00;1460.00;0.00;0.44
246;0;793.00;10.00;844.00;0.00;2.04
247;0;1968.00;10.00;1935.00;0.00;0.56
248;0;1339.00;10.00;2193.00;0.00;0.40
249;0;2850.00;10.00;890.00;0.00;0.48
250;0;486.00;10.00;513.00;0.00;1.28
251;0;2567.00;10.00;1650.00;0.00;0.36
252;0;4079.00;10.00;2247.00;0.00;1.40
253;0;4223.00;10.00;1795.00;0.00;2.32
254;0;28.00;10.00;1755.00;0.00;1.28
255;0;2680.00;10.00;189.00;0.00;1.68
256;0;569.00;10.00;810.00;0.00;2.00
257;0;2740.00;10.00;245.00;0.00;1.76
258;0;3925.00;10.00;398.00;0.00;1.92
259;0;3501.00;10.00;1915.00;0.00;1.76
260;0;3014.00;10.00;527.00;0.00;0.28
261;0;2400.00;10.00;430.00;0.00;0.36
262;0;1668.00;10.00;568.00;0.00;0.84
263;0;4493.00;9.50;852.00;0.00;2.12
264;0;1405.00;10.00;470.00;0.00;1.84
265;0;133.00;10.00;29.00;0.00;1.44
266;0;3884.00;10.00;1577.00;0.00;1.76
267;0;599.00;10.00;1523.00;0.00;1.80
268;0;1761.00;10.00;1545.00;0.00;0.36
269;0;4284.00;10.00;2574.00;0.00;2.08
270;0;4148.00;10.00;2543.00;0.00;1.96
271;0;3800.00;10.00;1589.00;0.00;1.68
272;0;3720.00;10.00;1606.00;0.00;2.12
273;0;2220.00;10.00;1166.00;0.00;0.36
274;0;3934.00;10.00;1921.00;0.00;1.52
275;0;2861.00;10.00;2479.00;0.00;0.56
276;0;2520.00;10.00;824.00;0.00;0.56
277;0;25.00;10.00;1994.00;0.00;1.20
278;0;2762.00;10.00;2331.00;0.00;0.40
279;0;741.00;10.00;1124.00;0.00;1.32
280;0;4386.00;10.00;668.00;0.00;1.76
281;0;1487.00;10.00;1897.00;0.00;0.44
282;0;4560.00;10.00;2478.00;0.00;2.40
283;0;2392.00;10.00;766.00;0.00;0.48
284;0;728.00;10.00;1178.00;0.00;1.52
285;0;4132.00;10.00;1857.00;0.00;2.12
286;0;4104.00;10.00;1416.00;0.00;1.68
287;0;168.00;10.00;2641.00;0.00;1.56
288;0;363.00;10.00;1334.00;0.00;2.20
289;0;1978.00;10.00;1412.00;0.00;0.40
290;0;3789.00;10.00;2374.00;0.00;1.48
291;0;272.00;10.00;783.00;0.00;2.72
292;0;2579.00;10.00;23.00;0.00;1.16
293;0;2464.00;10.00;455.00;0.00;0.32
294;0;1769.00;10.00;1430.00;0.00;0.36
295;0;674.00;10.00;930.00;0.00;1.40
296;0;1726.00;10.00;65.00;0.00;2.28
297;0;3834.00;10.00;1218.00;0.00;2.16
298;0;3637.00;10.00;1040.00;0.00;2.12
299;0;4445.00;10.00;1243.00;0.00;1.44
300;0;699.00;9.50;1027.00;0.00;1.68
301;0;3021.00;10.00;737.00;0.00;0.48
302;0;3973.00;10.00;699.00;0.00;1.56
303;0;3916.00;10.00;733.00;0.00;1.52
304;0;2440.00;10.00;1314.00;0.00;0.40
305;0;2545.00;10.00;2282.00;0.00;0.24
306;0;348.00;10.00;879.00;0.00;1.64
307;0;3609.00;10.00;1932.00;0.00;1.72
308;0;3011.00;10.00;866.00;0.00;0.28
309;0;3515.00;10.00;2117.00;0.00;1.80
310;0;3512.00;10.00;1580.00;0.00;1.80
311;0;3185.00;10.00;1966.00;0.00;0.44
312;0;3416.00;10.00;2739.00;0.00;1.28
313;0;4225.00;10.00;1995.00;0.00;1.84
314;0;2357.00;10.00;856.00;0.00;0.52
315;0;1294.00;10.00;1856.00;0.00;0.48
316;0;3465.00;10.00;2739.00;0.00;1.08
317;0;3498.00;10.00;550.00;0.00;2.44
318;0;640.00;10.00;987.00;0.00;1.96
319;0;3179.00;10.00;2449.00;0.00;1.08
320;0;1417.00;9.72;2282.00;0.00;0.24
321;0;1336.00;10.00;1334.00;0.00;0.40
322;0;4473.00;10.00;1807.00;0.00;1.52
323;0;2905.00;10.00;523.00;0.00;0.36
324;0;504.00;10.00;1056.00;0.00;1.96
325;0;2761.00;10.00;2794.00;0.00;0.92
326;0;3734.00;10.00;588.00;0.00;1.60
327;0;1535.00;10.00;2280.00;0.00;0.36
328;0;4052.00;10.00;1086.00;0.00;1.44
329;0;1053.00;10.00;1770.00;0.00;0.40
330;0;4303.00;10.00;1115.00;0.00;1.80
331;0;4059.00;10.00;2439.00;0.00;1.80
332;0;4381.00;10.00;1169.00;0.00;1.92
333;0;3206.00;10.00;264.00;0.00;1.92
334;0;463.00;10.00;2230.00;0.00;1.68
335;0;2418.00;10.00;784.00;0.00;0.56
336;0;433.00;10.00;1168.00;0.00;1.76
337;0;3449.00;10.00;413.00;0.00;1.68
338;0;1754.00;10.00;8.00;0.00;0.48
339;0;2462.00;10.00;2461.00;0.00;0.40
340;0;2542.00;10.00;373.00;0.00;0.44
341;0;296.00;10.00;1833.00;0.00;1.60
342;0;3582.00;10.00;1119.00;0.00;1.52
343;0;3573.00;10.00;773.00;0.00;1.64
344;0;3704.00;10.00;521.00;0.00;1.76
345;0;2359.00;10.00;562.00;0.00;0.24
346;0;1948.00;10.00;1100.00;0.00;0.40
347;0;4430.00;10.00;1687.00;0.00;2.04
348;0;1711.00;10.00;1221.00;0.00;0.44
349;0;2465.00;10.00;2434.00;0.00;0.32
350;0;3219.00;10.00;898.00;0.00;0.64
351;0;2403.00;10.00;588.00;0.00;0.20
352;0;767.00;9.50;765.00;0.00;1.68
353;0;1492.00;10.00;724.00;0.00;0.64
354;0;3817.00;10.00;2126.00;0.00;1.60
355;0;2553.00;10.00;839.00;0.00;0.44
356;0;2472.00;10.00;553.00;0.00;0.36
357;0;3098.00;10.00;902.00;0.00;0.56
358;0;334.00;10.00;512.00;0.00;1.44
359;0;4117.00;10.00;2646.00;0.00;1.84
360;0;2121.00;10.00;2146.00;0.00;1.60
361;0;2169.00;10.00;31.00;0.00;1.60
362;0;3463.00;10.00;1998.00;0.00;1.88
363;0;2454.00;10.00;1488.00;0.00;0.28
364;0;4407.00;10.00;1096.00;0.00;1.64
365;0;4422.00;10.00;2097.00;0.00;1.76
366;0;2836.00;10.00;543.00;0.00;0.48
367;0;925.00;10.00;1250.00;0.00;1.92
368;0;3354.00;10.00;1549.00;0.00;1.92
369;0;2396.00;10.00;818.00;0.00;0.48
370;0;1065.00;10.00;1259.00;0.00;0.40
371;0;2361.00;10.00;766.00;0.00;0.44
372;0;3612.00;10.00;710.00;0.00;1.52
373;0;3131.00;10.00;181.00;0.00;1.72
374;0;1026.00;10.00;1038.00;0.00;0.28
375;0;3384.00;10.00;2772.00;0.00;1.28
376;0;1962.00;10.00;1254.00;0.00;0.36
377;0;1479.00;10.00;2225.00;0.00;0.36
378;0;1494.00;10.00;1574.00;0.00;0.36
379;0;960.00;10.00;1328.00;0.00;0.44
380;0;1782.00;10.00;637.00;0.00;0.40
381;0;952.00;10.00;1797.00;0.00;0.44
382;0;2113.00;10.00;649.00;0.00;0.28
383;0;439.00;10.00;1466.00;0.00;2.40
384;0;2450.00;10.00;1765.00;0.00;0.44
385;0;3694.00;10.00;2334.00;0.00;1.40
386;0;4415.00;10.00;1030.00;0.00;1.96
387;0;2981.00;10.00;1516.00;0.00;0.52
388;0;2331.00;10.00;584.00;0.00;0.24
389;0;3426.00;10.00;264.00;0.00;1.24
390;0;4422.00;10.00;2181.00;0.00;2.36
391;0;1521.00;10.00;2116.00;0.00;0.48
392;0;4558.00;10.00;2372.00;0.00;2.40
393;0;1093.00;10.00;1339.00;0.00;0.48
394;0;1969.00;10.00;409.00;0.00;1.20
395;0;2364.00;10.00;1639.00;0.00;0.36
396;0;2397.00;10.00;628.00;0.00;0.32
397;0;450.00;10.00;1363.00;0.00;1.88
398;0;2830.00;10.00;2716.00;0.00;1.00
399;0;2104.00;10.00;1598.00;0.00;0.44
400;0;1897.00;10.00;2358.00;0.00;0.32
401;0;1308.00;10.00;1867.00;0.00;0.48
402;0;1647.00;10.00;1297.00;0.00;0.28
403;0;1708.00;10.00;1166.00;0.00;0.44
404;0;2142.00;10.00;495.00;0.00;0.32
405;0;3887.00;10.00;1774.00;0.00;2.20
406;0;2520.00;10.00;41.00;0.00;1.68
407;0;2377.00;10.00;1688.00;0.00;0.44
408;0;1314.00;10.00;1156.00;0.00;0.36
409;0;4421.00;10.00;853.00;0.00;1.40
410;0;2776.00;10.00;11.00;0.00;0.68
411;0;1270.00;10.00;2188.00;0.00;0.44
412;0;4580.00;10.00;1852.00;0.00;1.44
413;0;109.00;10.00;98.00;0.00;2.20
414;0;502.00;10.00;1946.00;0.00;2.00
415;0;3710.00;10.00;2292.00;0.00;1.84
416;0;3391.00;10.00;298.00;0.00;1.80
417;0;1212.00;9.50;404.00;0.00;1.16
418;0;3831.00;10.00;273.00;0.00;1.52
419;0;1163.00;10.00;1977.00;0.00;0.44
420;0;4193.00;10.00;510.00;0.00;1.76
421;0;3867.00;10.00;884.00;0.00;1.72
422;0;2507.00;10.00;866.00;0.00;0.40
423;0;1738.00;10.00;2023.00;0.00;0.40
424;0;3506.00;10.00;643.00;0.00;1.80
425;0;3175.00;10.00;1010.00;0.00;0.52
426;0;126.00;10.00;1345.00;0.00;1.96
427;0;767.00;9.50;373.00;0.00;2.28
428;0;2368.00;10.00;445.00;0.00;0.28
429;0;1310.00;10.00;180.00;0.00;1.36
430;0;2137.00;10.00;2220.00;0.00;0.32
431;0;2386.00;10.00;1113.00;0.00;0.32
432;0;1167.00;10.00;1157.00;0.00;0.28
433;0;2666.00;10.00;483.00;0.00;0.40
434;0;498.00;10.00;51.00;0.00;1.28
435;0;1076.00;10.00;1344.00;0.00;0.40
436;0;1856.00;10.00;1683.00;0.00;0.24
437;0;2052.00;10.00;1167.00;0.00;0.36
438;0;105.00;10.00;907.00;0.00;2.20
439;0;1547.00;10.00;834.00;0.00;0.44
440;0;2378.00;10.00;551.00;0.00;0.24
441;0;3107.00;10.00;1261.00;0.00;0.56
442;0;2369.00;10.00;582.00;0.00;0.16
443;0;1542.00;10.00;2345.00;0.00;0.36
444;0;1936.00;10.00;538.00;0.00;0.32
445;0;1028.00;10.00;400.00;0.00;2.16
446;0;1165.00;10.00;1815.00;0.00;0.56
447;0;1264.00;10.00;578.00;0.00;1.48
448;0;1555.00;10.00;2333.00;0.00;0.40
449;0;3376.00;10.00;1451.00;0.00;1.64
450;0;4146.00;10.00;824.00;0.00;1.96
451;0;4236.00;10.00;328.00;0.00;1.88
452;0;275.00;10.00;201.00;0.00;1.76
453;0;2838.00;10.00;1707.00;0.00;0.52
454;0;2085.00;10.00;1737.00;0.00;0.52
455;0;1058.00;10.00;1678.00;0.00;0.44
456;0;292.00;10.00;1530.00;0.00;1.52
457;0;3771.00;10.00;1700.00;0.00;2.16
458;0;1263.00;10.00;1279.00;0.00;0.36
459;0;2103.00;10.00;1473.00;0.00;0.44
460;0;2465.00;10.00;791.00;0.00;0.44
461;0;3709.00;10.00;2010.00;0.00;1.76
462;0;3048.00;10.00;552.00;0.00;0.48
463;0;2916.00;10.00;2419.00;0.00;0.72
464;0;4107.00;10.00;2171.00;0.00;2.08
465;0;1442.00;10.00;1669.00;0.00;0.56
466;0;1559.00;10.00;267.00;0.00;1.32
467;0;1742.00;10.00;1512.00;0.00;0.44
468;0;3555.00;10.00;2206.00;0.00;1.28
469;0;591.00;10.00;1932.00;0.00;1.96
470;0;2466.00;10.00;1140.00;0.00;0.52
471;0;3644.00;10.00;549.00;0.00;1.44
472;0;4350.00;10.00;2508.00;0.00;2.12
473;0;1216.00;10.00;2172.00;0.00;0.36
474;0;4346.00;10.00;1282.00;0.00;1.76
475;0;1029.00;10.00;1634.00;0.00;0.28
476;0;3361.00;10.00;2119.00;0.00;1.84
477;0;2255.00;10.00;888.00;0.00;0.36
478;0;1123.00;10.00;736.00;0.00;1.92
479;0;4234.00;10.00;1475.00;0.00;1.76
480;0;2684.00;10.00;1839.00;0.00;0.40
481;0;2246.00;10.00;793.00;0.00;0.36
482;0;2538.00;10.00;1870.00;0.00;0.48
483;0;3415.00;10.00;1756.00;0.00;1.40
484;0;3068.00;10.00;1301.00;0.00;0.68
485;0;4480.00;10.00;985.00;0.00;2.44
486;0;3725.00;10.00;2378.00;0.00;1.48
487;0;345.00;10.00;627.00;0.00;1.92
488;0;1563.00;10.00;1393.00;0.00;0.36
489;0;97.00;10.00;2186.00;0.00;1.72
490;0;1937.00;10.00;1777.00;0.00;0.40
491;0;1641.00;10.00;936.00;0.00;0.52
492;0;4360.00;10.00;8.00;0.00;0.48
493;0;563.00;10.00;890.00;0.00;1.84
494;0;3717.00;10.00;1801.00;0.00;1.60
495;0;1589.00;10.00;1960.00;0.00;0.40
496;0;4597.00;10.00;699.00;0.00;0.56
497;0;1991.00;10.00;1017.00;0.00;0.36
498;0;3691.00;10.00;1139.00;0.00;2.12
499;0;1850.00;10.00;1964.00;0.00;0.48
500;0;3096.00;10.00;267.00;0.00;0.72
501;0;3154.00;10.00;2302.00;0.00;1.20
502;0;4544.00;10.00;722.00;0.00;1.36
503;0;773.00;10.00;1231.00;0.00;2.12
504;0;3192.00;10.00;2625.00;0.00;1.40
505;0;860.00;10.00;500.00;0.00;1.44
506;0;3076.00;10.00;2086.00;0.00;0.40
507;0;2585.00;10.00;922.00;0.00;0.36
508;0;2391.00;10.00;869.00;0.00;0.28
509;0;2203.00;10.00;1094.00;0.00;0.32
510;0;1496.00;10.00;2246.00;0.00;0.40
511;0;630.00;10.00;1580.00;0.00;0.60
512;0;4138.00;10.00;313.00;0.00;1.92
513;0;501.00;10.00;112.00;0.00;2.04
514;0;1066.00;10.00;736.00;0.00;1.44
515;0;3945.00;10.00;1330.00;0.00;1.96
516;0;2824.00;10.00;1636.00;0.00;0.56
517;0;2814.00;9.50;2001.00;0.00;0.32
518;0;921.00;10.00;1507.00;0.00;1.04
519;0;1816.00;10.00;1855.00;0.00;0.28
520;0;1724.00;10.00;1662.00;0.00;0.36
521;0;1347.00;10.00;1103.00;0.00;0.48
522;0;2770.00;10.00;1824.00;0.00;0.48
523;0;1551.00;10.00;2251.00;0.00;0.40
524;0;3034.00;10.00;1095.00;0.00;0.52
525;0;1522.00;10.00;2329.00;0.00;0.36
526;0;1157.00;10.00;908.00;0.00;0.32
527;0;1824.00;10.00;48.00;0.00;2.08
528;0;1865.00;10.00;723.00;0.00;0.32
529;0;1965.00;10.00;1493.00;0.00;0.40
530;0;1261.00;10.00;1992.00;0.00;0.24
531;0;1580.00;10.00;2232.00;0.00;0.44
532;0;543.00;10.00;269.00;0.00;2.60
533;0;3249.00;10.00;1501.00;0.00;1.80
534;0;3475.00;10.00;805.00;0.00;0.68
535;0;4049.00;10.00;288.00;0.00;1.96
536;0;2696.00;10.00;1486.00;0.00;0.20
537;0;3451.00;10.00;168.00;0.00;1.84
538;0;1080.00;10.00;612.00;0.00;1.08
539;0;4021.00;10.00;2374.00;0.00;1.88
540;0;4134.00;10.00;1526.00;0.00;1.68
541;0;3900.00;10.00;247.00;0.00;1.80
542;0;2662.00;10.00;2013.00;0.00;0.40
543;0;1770.00;10.00;1489.00;0.00;0.36
544;0;1552.00;10.00;1597.00;0.00;0.40
545;0;393.00;10.00;384.00;0.00;2.12
546;0;2308.00;10.00;723.00;0.00;0.44
547;0;1535.00;10.00;415.00;0.00;2.88
548;0;2978.00;10.00;2327.00;0.00;0.48
549;0;2336.00;10.00;582.00;0.00;0.20
550;0;3413.00;10.00;1319.00;0.00;1.76
